Sample.Name,id_number,id_year,Run,BioProject,BioSample,carapace_length_mm,Center.Name,Collection_Date,dev_stage,Ecotype,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,library_id,Library.Name,library_name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,sex,site_name,SRA.Study,store_cond,tissue,year_sequenced,resequenced
MB1-51-22,51,22,SRR30282689,PRJNA1148680,SAMN43239816,34,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743324,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-51-22_Lib4_2022,MB1-51-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-53-22,53,22,SRR30283129,PRJNA1148680,SAMN43239818,32,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743884,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-53-22_Lib4_2022,MB1-53-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-54-22,54,22,SRR30283568,PRJNA1148680,SAMN43239819,41,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744101,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-54-22_Lib4_2022,MB1-54-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-55-22,55,22,SRR30283557,PRJNA1148680,SAMN43239820,39,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744112,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-55-22_Lib4_2022,MB1-55-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-56-22,56,22,SRR30283546,PRJNA1148680,SAMN43239821,35,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744123,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-56-22_Lib4_2022,MB1-56-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-57-22,57,22,SRR30283535,PRJNA1148680,SAMN43239822,37,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744134,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-57-22_Lib4_2022,MB1-57-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-58-22,58,22,SRR30282676,PRJNA1148680,SAMN43239823,40,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743337,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-58-22_Lib4_2022,MB1-58-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-59-22,59,22,SRR30282665,PRJNA1148680,SAMN43239824,36,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743348,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-59-22_Lib4_2022,MB1-59-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-60-22,60,22,SRR30282653,PRJNA1148680,SAMN43239825,45,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743360,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-60-22_Lib4_2022,MB1-60-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-61-22,61,22,SRR30283522,PRJNA1148680,SAMN43239826,35,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744147,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-61-22_Lib4_2022,MB1-61-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-62-22,62,22,SRR30283511,PRJNA1148680,SAMN43239827,36,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744158,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-62-22_Lib4_2022,MB1-62-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-63-22,63,22,SRR30283396,PRJNA1148680,SAMN43239828,40,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743929,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-63-22_Lib4_2022,MB1-63-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-64-22,64,22,SRR30283119,PRJNA1148680,SAMN43239829,35,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743894,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-64-22_Lib4_2022,MB1-64-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-65-22,65,22,SRR30283108,PRJNA1148680,SAMN43239830,31,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743905,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-65-22_Lib4_2022,MB1-65-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-66-22,66,22,SRR30283499,PRJNA1148680,SAMN43239831,36,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25744170,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-66-22_Lib4_2022,MB1-66-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-67-22,67,22,SRR30283384,PRJNA1148680,SAMN43239832,34,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743941,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-67-22_Lib4_2022,MB1-67-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-68-22,68,22,SRR30283107,PRJNA1148680,SAMN43239833,45,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743906,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-68-22_Lib6_2022,MB1-68-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-69-22,69,22,SRR30283096,PRJNA1148680,SAMN43239834,37,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743917,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-69-22_Lib6_2022,MB1-69-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-70-22,70,22,SRR30282916,PRJNA1148680,SAMN43239835,42,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743441,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-70-22_Lib6_2022,MB1-70-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-71-22,71,22,SRR30282915,PRJNA1148680,SAMN43239836,37,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743442,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-71-22_Lib6_2022,MB1-71-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-72-22,72,22,SRR30282914,PRJNA1148680,SAMN43239837,34,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743443,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-72-22_Lib6_2022,MB1-72-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-73-22,73,22,SRR30282913,PRJNA1148680,SAMN43239838,33,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743444,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-73-22_Lib6_2022,MB1-73-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-74-22,74,22,SRR30282912,PRJNA1148680,SAMN43239839,36,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743445,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-74-22_Lib6_2022,MB1-74-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-75-22,75,22,SRR30282911,PRJNA1148680,SAMN43239840,41,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743446,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-75-22_Lib6_2022,MB1-75-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-76-22,76,22,SRR30282910,PRJNA1148680,SAMN43239841,35,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743447,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-76-22_Lib6_2022,MB1-76-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-77-22,77,22,SRR30282909,PRJNA1148680,SAMN43239842,46,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743448,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-77-22_Lib6_2022,MB1-77-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-78-22,78,22,SRR30282908,PRJNA1148680,SAMN43239843,42,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743449,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-78-22_Lib6_2022,MB1-78-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-79-22,79,22,SRR30282907,PRJNA1148680,SAMN43239844,37,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743450,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-79-22_Lib6_2022,MB1-79-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-80-22,80,22,SRR30282905,PRJNA1148680,SAMN43239845,36,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743452,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-80-22_Lib6_2022,MB1-80-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-81-22,81,22,SRR30282904,PRJNA1148680,SAMN43239846,30,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743453,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-81-22_Lib6_2022,MB1-81-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-82-22,82,22,SRR30282903,PRJNA1148680,SAMN43239847,40,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743454,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-82-22_Lib6_2022,MB1-82-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-83-22,83,22,SRR30282902,PRJNA1148680,SAMN43239848,37,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743455,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-83-22_Lib6_2022,MB1-83-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-84-22,84,22,SRR30282901,PRJNA1148680,SAMN43239849,35,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743456,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-84-22_Lib6_2022,MB1-84-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-85-22,85,22,SRR30282900,PRJNA1148680,SAMN43239850,34,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743457,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-85-22_Lib6_2022,MB1-85-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-86-22,86,22,SRR30282899,PRJNA1148680,SAMN43239851,40,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743458,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-86-22_Lib6_2022,MB1-86-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-87-22,87,22,SRR30282898,PRJNA1148680,SAMN43239852,42,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743459,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-87-22_Lib6_2022,MB1-87-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-88-22,88,22,SRR30282897,PRJNA1148680,SAMN43239853,39,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743460,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-88-22_Lib6_2022,MB1-88-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-89-22,89,22,SRR30282896,PRJNA1148680,SAMN43239854,42,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743461,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-89-22_Lib6_2022,MB1-89-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-90-22,90,22,SRR30282894,PRJNA1148680,SAMN43239855,45,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743463,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-90-22_Lib6_2022,MB1-90-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-91-22,91,22,SRR30282893,PRJNA1148680,SAMN43239856,39,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743464,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-91-22_Lib6_2022,MB1-91-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-92-22,92,22,SRR30282892,PRJNA1148680,SAMN43239857,34,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743465,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-92-22_Lib6_2022,MB1-92-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-93-22,93,22,SRR30282891,PRJNA1148680,SAMN43239858,34,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743466,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-93-22_Lib6_2022,MB1-93-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-94-22,94,22,SRR30282890,PRJNA1148680,SAMN43239859,35,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743467,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-94-22_Lib6_2022,MB1-94-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-95-22,95,22,SRR30282889,PRJNA1148680,SAMN43239860,39,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743468,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-95-22_Lib6_2022,MB1-95-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-96-22,96,22,SRR30282888,PRJNA1148680,SAMN43239861,33,MICHIGAN STATE UNIVERSITY,2021-09,adult,Group 2,SRX25743469,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-96-22_Lib6_2022,MB1-96-22_Lib6_2022,Lib6,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M1-22,M1,22,SRR30283320,PRJNA1148680,SAMN43240055,35,MICHIGAN STATE UNIVERSITY,10/22/21,berriedFemale,Group 2,SRX25744005,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M1-22_Lib15_2022,MB1-M1-22_Lib15_2022,Lib15,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M2-22,M2,22,SRR30282814,PRJNA1148680,SAMN43240101,38,MICHIGAN STATE UNIVERSITY,10/11/21,berriedFemale,Group 2,SRX25743543,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M2-22_Lib24_2022,MB1-M2-22_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M3-22,M3,22,SRR30283080,PRJNA1148680,SAMN43240138,38.5,MICHIGAN STATE UNIVERSITY,10/21/21,berriedFemale,Group 2,SRX25743621,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M3-22_Lib24_2022,MB1-M3-22_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M4-20,M4,20,SRR30283225,PRJNA1148680,SAMN43240175,NA,MICHIGAN STATE UNIVERSITY,NA,berriedFemale,Group 2,SRX25743788,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M4-20_Lib24_2022,MB1-M4-20_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M5-20,M5,20,SRR30283263,PRJNA1148680,SAMN43240208,39.2,MICHIGAN STATE UNIVERSITY,10/26/20,berriedFemale,Group 2,SRX25744062,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M5-20_Lib24_2022,MB1-M5-20_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M6-20,M6,20,SRR30283057,PRJNA1148680,SAMN43240245,32,MICHIGAN STATE UNIVERSITY,10/14/20,berriedFemale,Group 2,SRX25743644,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M6-20_Lib24_2022,MB1-M6-20_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M6-22,M6,22,SRR30283056,PRJNA1148680,SAMN43240246,34,MICHIGAN STATE UNIVERSITY,10/20/21,berriedFemale,Group 2,SRX25743645,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M6-22_Lib16_2022,MB1-M6-22_Lib16_2022,Lib16,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M7-20,M7,20,SRR30283030,PRJNA1148680,SAMN43240314,49.9,MICHIGAN STATE UNIVERSITY,9/4/20,berriedFemale,Group 2,SRX25743671,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M7-20_Lib24_2022,MB1-M7-20_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M7-22,M7,22,SRR30283028,PRJNA1148680,SAMN43240315,34,MICHIGAN STATE UNIVERSITY,10/25/21,berriedFemale,Group 2,SRX25743673,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M7-22_Lib18_2022,MB1-M7-22_Lib18_2022,Lib18,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB1-M9-20,M9,20,SRR30282987,PRJNA1148680,SAMN43240381,55.7,MICHIGAN STATE UNIVERSITY,9/23/20,berriedFemale,Group 2,SRX25743714,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB1-M9-20_Lib24_2022,MB1-M9-20_Lib24_2022,Lib24,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC1,SRP526750,95% ethanol,gill,2022,no
MB2-01-22,01,22,SRR30282978,PRJNA1148680,SAMN43240418,41,MICHIGAN STATE UNIVERSITY,2021-07,adult,Group 2,SRX25743723,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-01-22_Lib2_2022,MB2-01-22_Lib2_2022,Lib2,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-02-22,02,22,SRR30282977,PRJNA1148680,SAMN43240419,33,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743724,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-02-22_Lib3_2022,MB2-02-22_Lib3_2022,Lib3,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-03-22,03,22,SRR30282976,PRJNA1148680,SAMN43240420,41,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743725,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-03-22_Lib3_2022,MB2-03-22_Lib3_2022,Lib3,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-04-22,04,22,SRR30282975,PRJNA1148680,SAMN43240421,33,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743726,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-04-22_Lib3_2022,MB2-04-22_Lib3_2022,Lib3,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-05-22,05,22,SRR30282974,PRJNA1148680,SAMN43240422,33,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743727,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-05-22_Lib3_2022,MB2-05-22_Lib3_2022,Lib3,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-10-22,10,22,SRR30282973,PRJNA1148680,SAMN43240423,32,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743728,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-10-22_Lib4_2022,MB2-10-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,female,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-11-22,11,22,SRR30282972,PRJNA1148680,SAMN43240424,41,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743729,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-11-22_Lib4_2022,MB2-11-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC2,SRP526750,95% ethanol,gill,2022,no
MB2-12-22,12,22,SRR30282970,PRJNA1148680,SAMN43240425,40,MICHIGAN STATE UNIVERSITY,2021-08,adult,Group 2,SRX25743731,USA,North America,USA: southeastern Michigan,Illumina NovaSeq 6000,MB2-12-22_Lib4_2022,MB2-12-22_Lib4_2022,Lib4,PAIRED,Hybrid Selection,GENOMIC,Procambarus clarkii,ILLUMINA,male,WestGC2,SRP526750,95% ethanol,gill,2022,no
